sta_code,name,lat,lon,f1_log_scale,f2a_weekend_ratio,f2b_friday_ratio,f4a_month_amplitude,f4b_vacation_effect,f5_growth,f6_fri_minus_sun,f4a_log,f5_log,mean_total,weekday_mean,friday_mean,weekend_mean,cluster,cluster_name,h_cluster
1220,三姓橋,24.78731,120.92844,3.445719736974981,0.8090503891036591,1.1040253140673089,1.5387186643818045,0.7774208975119447,1.2634460876515097,-0.1186061795064427,0.1871592217316462,0.10155671492629913,2790.742311770944,2905.133333333333,3207.340740740741,2350.3992537313434,4,通勤型,2
1230,香山,24.76311,120.91388,3.1191228846273704,0.9625336463771468,1.1156647523249623,1.2330418108689554,0.9113548286308908,1.1583691710736597,0.0628941221700807,0.09097780321520144,0.06384699066008416,1315.5970307529162,1307.8666666666666,1459.1407407407407,1258.865671641791,4,通勤型,2
1240,崎頂,24.72291,120.87183,2.819057298955846,0.9946474664125212,1.0814206549404275,1.1621554955112,0.9155693391169748,1.2722923191959967,0.0204993252160801,0.06526424020963546,0.10458690535993949,659.2608695652174,652.6462962962963,705.7851851851852,649.1529850746268,4,通勤型,3
1250,竹南,24.68662,120.8806,4.269241360271221,1.0874343051969533,1.2173701911798276,1.1801419262549548,0.922462493832585,1.153084128836961,0.0310072314275622,0.07193423957974648,0.061860994507858744,18588.37221633086,17603.166666666668,21429.57037037037,19142.28731343284,1,城際樞紐,5
2110,談文,24.65641,120.85825,2.056638137803207,1.360857979423682,1.0965178101580504,1.288727280728777,0.9242393633745198,1.7484281641738586,0.0917598718601404,0.11016102208121642,0.24264779361192923,113.93001060445388,102.0537037037037,111.9037037037037,138.88059701492537,4,通勤型,3
2120,大山,24.64565,120.80376,2.2167716080811872,0.9776911287209072,1.080833079070188,1.307666009204471,0.8748842613373771,1.008119398962334,0.1279444526469442,0.11649683505738143,0.0035119718313542706,164.72958642629905,163.87222222222223,177.11851851851853,160.21641791044777,4,通勤型,3
2130,後龍,24.61621,120.78731,3.3594783624481,0.9661501958805652,1.312203760699799,1.8791578342255597,0.68334887109381,1.0592583854350988,-0.2953564928607463,0.27396325889480727,0.02500191070349888,2288.117709437964,2210.5814814814817,2900.733333333333,2135.753731343284,1,城際樞紐,5
2140,龍港,24.61169,120.75812,1.929039084199066,1.0619846522570855,0.8576647097195043,5.17224297772243,0.6127861035000618,1.3086089095381253,0.022817542766259,0.7136789186456007,0.11680987282469449,84.92569002123142,85.16666666666667,73.04444444444445,90.44569288389512,0,春季活動型,4
2150,白沙屯,24.56481,120.70824,3.430426481369995,1.8201968193971148,0.9432741216123482,6.514235333656318,0.5834828629164197,1.673461541464024,0.0536241688310842,0.8138634438607559,0.22361573610109997,2694.1792152704134,2199.3685185185186,2074.607407407407,4003.283582089552,0,春季活動型,4
2160,新埔,24.54018,120.69518,2.2903702093376,1.6810687429698374,0.892827607787041,4.42595613048369,0.5702462690295143,1.363983381487652,0.1057521918134695,0.6460071049407017,0.13480907899188443,195.1507430997877,165.7074074074074,147.94814814814814,278.5655430711611,0,春季活動型,4
2170,通霄,24.49141,120.67843,3.2925358331607906,1.5098806859138985,1.1685648750140738,1.8719160016155272,0.8544902346976597,1.2285668170272772,0.1987357822769608,0.27228635676675716,0.08939878106610653,1961.2629904559917,1677.6703703703704,1960.4666666666667,2533.082089552239,1,城際樞紐,5
2180,苑裡,24.44344,120.65146,3.5151512534701603,1.1893072769597466,1.2093629889683146,1.5395779250993449,0.8143734759411393,1.1127796254786633,0.1649460259155962,0.18740167543094943,0.04640916530966039,3274.5471898197243,3021.4314814814816,3654.0074074074073,3593.410447761194,1,城際樞紐,5
2190,日南,24.37815,120.65412,2.851752991258446,1.3961632468535037,1.1950663651733635,2.016876008334477,0.8604091136712725,1.144275661639062,0.0914355616818318,0.30467919987298286,0.058530660739515496,710.8091198303288,623.2351851851852,744.8074074074074,870.1380597014926,1,城際樞紐,5
2200,大甲,24.34448,120.62702,3.820886859539867,1.5558947150008575,1.416424454742188,3.089967637540453,0.8293035006398963,1.1570499194715371,0.1767150914844381,0.48995393090988226,0.0633520964481614,6620.440084835631,5437.285185185186,7701.503703703704,8459.84328358209,1,城際樞紐,5
2210,臺中港,24.30441,120.60231,2.478670526652755,1.95122371718736,1.6322225849383525,8.561401855610322,0.5333460602994241,1.28509430812886,0.1636912599986363,0.9325448824702501,0.10893500003857329,301.07211028632025,221.23888888888888,361.1111111111111,431.6865671641791,0,春季活動型,4
